1.372034
1.000199
0.989724
0.724574
0.554197
0.525971
0.516537
0.512012
0.509398
0.507710
0.506535
0.505673
0.505015
0.504496
0.504078
0.503734
0.503447
0.503202
0.502992
0.502810
